Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-19 00:00:00-03:00,145500.0,146399.0,145496.0,145865.0,10279800,0.0,0.0
2025-09-22 00:00:00-03:00,145864.0,145864.0,144117.0,145109.0,9428100,0.0,0.0
2025-09-23 00:00:00-03:00,145112.0,147179.0,145107.0,146425.0,8143800,0.0,0.0
2025-09-24 00:00:00-03:00,146426.0,146585.0,146067.0,146492.0,7292900,0.0,0.0
2025-09-25 00:00:00-03:00,146492.0,146519.0,145187.0,145306.0,8293800,0.0,0.0
2025-09-26 00:00:00-03:00,145326.0,146235.0,145146.0,145447.0,6338200,0.0,0.0
2025-09-29 00:00:00-03:00,145447.0,147558.0,145447.0,146337.0,7074100,0.0,0.0
2025-09-30 00:00:00-03:00,146337.0,147578.0,145774.0,146237.0,9477300,0.0,0.0
2025-10-01 00:00:00-03:00,146237.0,146879.0,145193.0,145517.0,8340700,0.0,0.0
2025-10-02 00:00:00-03:00,145517.0,145621.0,143635.0,143950.0,7245600,0.0,0.0
2025-10-03 00:00:00-03:00,143950.0,144518.0,143676.0,144201.0,6177600,0.0,0.0
2025-10-06 00:00:00-03:00,144202.0,144532.0,143376.0,143608.0,5981500,0.0,0.0
2025-10-07 00:00:00-03:00,143606.0,143606.0,141035.0,141356.0,9272700,0.0,0.0
2025-10-08 00:00:00-03:00,141356.0,142385.0,141356.0,142145.0,7525200,0.0,0.0
2025-10-09 00:00:00-03:00,142148.0,143212.0,141603.0,141708.0,6821400,0.0,0.0
2025-10-10 00:00:00-03:00,141725.0,142274.0,140231.0,140680.0,8280800,0.0,0.0
2025-10-13 00:00:00-03:00,140682.0,142303.0,140682.0,141783.0,5531200,0.0,0.0
2025-10-14 00:00:00-03:00,141788.0,142589.0,141334.0,141683.0,7122300,0.0,0.0
2025-10-15 00:00:00-03:00,141683.0,142905.0,141154.0,142604.0,10321000,0.0,0.0
2025-10-16 00:00:00-03:00,142604.0,143191.0,141446.0,142200.0,7391900,0.0,0.0
2025-10-17 00:00:00-03:00,142200.0,143425.0,141248.0,143399.0,8875100,0.0,0.0
2025-10-20 00:00:00-03:00,143399.0,145216.0,143396.0,144509.0,6793400,0.0,0.0
2025-10-21 00:00:00-03:00,144509.0,144795.0,143829.0,144085.0,6193200,0.0,0.0
2025-10-22 00:00:00-03:00,144094.0,145048.0,144039.0,144873.0,7025000,0.0,0.0
2025-10-23 00:00:00-03:00,144881.0,146358.0,144881.0,145721.0,6599600,0.0,0.0
2025-10-24 00:00:00-03:00,145721.0,147240.0,145721.0,146172.0,6491300,0.0,0.0
2025-10-27 00:00:00-03:00,146174.0,147977.0,146174.0,146969.0,6445200,0.0,0.0
2025-10-28 00:00:00-03:00,146970.0,147811.0,146575.0,147429.0,7108000,0.0,0.0
2025-10-29 00:00:00-03:00,147430.0,149067.0,147430.0,148633.0,7999500,0.0,0.0
2025-10-30 00:00:00-03:00,148632.0,149234.0,147547.0,148780.0,7300600,0.0,0.0
2025-10-31 00:00:00-03:00,148774.0,149636.0,148774.0,149540.0,8911000,0.0,0.0
2025-11-03 00:00:00-03:00,149551.0,150761.0,149551.0,150454.0,7667600,0.0,0.0
2025-11-04 00:00:00-03:00,150454.0,150888.0,149979.0,150704.0,7541200,0.0,0.0
2025-11-05 00:00:00-03:00,150709.0,153583.0,150296.0,153294.0,9803000,0.0,0.0
2025-11-06 00:00:00-03:00,153297.0,154352.0,153235.0,153339.0,9387600,0.0,0.0
2025-11-07 00:00:00-03:00,153339.0,154066.0,152368.0,154064.0,9474100,0.0,0.0
2025-11-10 00:00:00-03:00,154061.0,155601.0,154058.0,155257.0,7751600,0.0,0.0
2025-11-11 00:00:00-03:00,155257.0,158467.0,155252.0,157749.0,12876000,0.0,0.0
2025-11-12 00:00:00-03:00,157749.0,158134.0,156560.0,157633.0,11226600,0.0,0.0
2025-11-13 00:00:00-03:00,157633.0,158319.0,156509.0,157162.0,10560800,0.0,0.0
2025-11-14 00:00:00-03:00,157162.0,158366.0,156656.0,157739.0,7977300,0.0,0.0
2025-11-17 00:00:00-03:00,157742.0,157901.0,156568.0,156993.0,8419200,0.0,0.0
2025-11-18 00:00:00-03:00,156990.0,157040.0,155834.0,156522.0,8723000,0.0,0.0
2025-11-19 00:00:00-03:00,156522.0,156522.0,155212.0,155381.0,8815200,0.0,0.0
2025-11-21 00:00:00-03:00,155381.0,155387.0,153571.0,154770.0,7848000,0.0,0.0
2025-11-24 00:00:00-03:00,154769.0,155832.0,154529.0,155278.0,9277600,0.0,0.0
2025-11-25 00:00:00-03:00,155278.0,156373.0,154821.0,155910.0,6929400,0.0,0.0
2025-11-26 00:00:00-03:00,155915.0,158714.0,155914.0,158555.0,8596500,0.0,0.0
2025-11-27 00:00:00-03:00,158554.0,158864.0,158167.0,158292.0,3121400,0.0,0.0
2025-11-28 00:00:00-03:00,158358.0,159689.0,158078.0,159072.0,8017000,0.0,0.0
2025-12-01 00:00:00-03:00,159074.0,159224.0,158030.0,158611.0,7504300,0.0,0.0
2025-12-02 00:00:00-03:00,158612.0,161092.0,158612.0,161092.0,8430000,0.0,0.0
2025-12-03 00:00:00-03:00,161094.0,161964.0,161093.0,161755.0,8292000,0.0,0.0
2025-12-04 00:00:00-03:00,161760.0,164551.0,161759.0,164456.0,10592300,0.0,0.0
2025-12-05 00:00:00-03:00,164461.0,165036.0,157007.0,157369.0,14529000,0.0,0.0
2025-12-08 00:00:00-03:00,157369.0,159235.0,157369.0,158187.0,9024100,0.0,0.0
2025-12-09 00:00:00-03:00,158187.0,158851.0,155188.0,157981.0,8703800,0.0,0.0
2025-12-10 00:00:00-03:00,157984.0,159691.0,157628.0,159075.0,8239900,0.0,0.0
2025-12-11 00:00:00-03:00,159072.0,159850.0,158098.0,159189.0,7018000,0.0,0.0
2025-12-12 00:00:00-03:00,159189.0,161263.0,159189.0,160766.0,7671200,0.0,0.0
2025-12-15 00:00:00-03:00,160766.0,163073.0,160766.0,162482.0,8229000,0.0,0.0
2025-12-16 00:00:00-03:00,162482.0,162482.0,158558.0,158578.0,9920300,0.0,0.0
2025-12-17 00:00:00-03:00,158578.0,158611.0,156351.0,157327.0,11344300,0.0,0.0
2025-12-18 00:00:00-03:00,157327.0,158496.0,157124.0,157923.0,7800100,0.0,0.0
2025-12-19 00:00:00-03:00,157928.0,159552.0,157906.0,158473.0,9946500,0.0,0.0
2025-12-22 00:00:00-03:00,158480.0,158634.0,157306.0,158142.0,8424000,0.0,0.0
2025-12-23 00:00:00-03:00,158144.0,160456.0,158144.0,160456.0,6569800,0.0,0.0
2025-12-26 00:00:00-03:00,160456.0,160913.0,159359.0,160897.0,4790000,0.0,0.0
2025-12-29 00:00:00-03:00,160897.0,161133.0,159702.0,160490.0,5605600,0.0,0.0
2025-12-30 00:00:00-03:00,160491.0,162075.0,160491.0,161125.0,5870100,0.0,0.0
2026-01-02 00:00:00-03:00,161124.0,161957.0,160059.0,160539.0,7459400,0.0,0.0
2026-01-05 00:00:00-03:00,160542.0,162166.0,160215.0,161870.0,7985200,0.0,0.0
2026-01-06 00:00:00-03:00,161870.0,164135.0,161870.0,163664.0,8412600,0.0,0.0
2026-01-07 00:00:00-03:00,163661.0,163661.0,161746.0,161975.0,8846600,0.0,0.0
2026-01-08 00:00:00-03:00,161975.0,162937.0,161748.0,162937.0,8607700,0.0,0.0
2026-01-09 00:00:00-03:00,162938.0,164263.0,162638.0,163370.0,8301300,0.0,0.0
2026-01-12 00:00:00-03:00,163370.0,163493.0,162277.0,163150.0,6896600,0.0,0.0
2026-01-13 00:00:00-03:00,163146.0,163146.0,161765.0,161973.0,9668600,0.0,0.0
2026-01-14 00:00:00-03:00,161974.0,165147.0,161974.0,165146.0,9928900,0.0,0.0
2026-01-15 00:00:00-03:00,165180.0,166070.0,164833.0,165568.0,9406500,0.0,0.0
2026-01-16 00:00:00-03:00,165557.0,165872.0,164100.0,164800.0,11489200,0.0,0.0
